,,mean_norm
wt_merged,CTA1,1.259701333216955
wt_merged,RKM4,0.49304946649076126
wt_merged,HSP78,1.1567561422529633
wt_merged,YAP6,1.244009545785658
wt_merged,SWM1,1.295021532677274
wt_merged,EXG2,0.9961592948823498
wt_merged,YDR262W,0.7255286152744546
wt_merged,DIN7,1.0550802740077456
wt_merged,AKR1,0.9532211010041535
wt_merged,PEX10,0.8505416238587209
wt_merged,HEL2,1.0446772558777144
wt_merged,CIA1,0.9519000475453456
wt_merged,MSW1,0.9177179318856751
wt_merged,YDR269C,0.7560717906631063
wt_merged,CCC2,0.8464564286133691
wt_merged,YDR271C,0.8792604272820201
wt_merged,GLO2,1.1452184584420202
wt_merged,DON1,0.7009497601482689
wt_merged,YDR274C,1.4246020290404078
wt_merged,BSC2,1.2705164118330807
wt_merged,PMP3,1.2745876785103099
wt_merged,MTH1,1.1623388687929523
wt_merged,YDR278C,1.361337907886788
wt_merged,RNH202,0.7426676926193405
wt_merged,RRP45,0.365834904309114
wt_merged,PHM6,0.9627099662393194
wt_merged,MRX10,1.156352469660563
wt_merged,GCN2,0.8604193052477549
wt_merged,DPP1,1.1775487447502087
wt_merged,ZIP1,1.0098138459217492
wt_merged,YDR286C,1.1566170130466382
wt_merged,INM2,0.9076186684822568
wt_merged,NSE3,0.7239446696831543
wt_merged,RTT103,0.5214444637147658
wt_merged,YDR290W,0.7820246795721622
wt_merged,HRQ1,1.0529841342298505
wt_merged,SRP101,0.9627099662393194
wt_merged,SSD1,0.9810641186939696
wt_merged,DPL1,1.0220902383140122
wt_merged,HDA2,1.0834132136496841
wt_merged,MHR1,0.7371947107645814
wt_merged,SUR2,1.1272199831724643
wt_merged,ATP5,0.23798209180607427
wt_merged,BFR2,0.278311093612052
wt_merged,PRO1,0.9417041179578495
wt_merged,CFT1,0.7864667472016726
wt_merged,GPI11,-0.049172481305137766
wt_merged,RSC3,0.7952319944103721
wt_merged,CPR5,0.9873002800034162
wt_merged,HNT2,1.1825145877327885
wt_merged,YDR306C,1.0724864396850438
wt_merged,PMT7,1.0671171046030057
wt_merged,SRB7,0.5650109699994917
wt_merged,GIC2,0.8576376646226797
wt_merged,SUM1,0.9186327539065544
wt_merged,TFB1,1.0020904992704118
wt_merged,SSF2,1.208706526815547
wt_merged,PIB1,1.231673881000444
wt_merged,RAD34,0.9469674539667036
wt_merged,IPK1,0.9266962878628298
wt_merged,OMS1,1.0793287487447831
wt_merged,HIM1,0.6811939670110185
wt_merged,MCM21,0.6872236686865072
wt_merged,YFT2,1.0576067745490052
wt_merged,SWA2,1.089470866479719
wt_merged,DAD4,
wt_merged,YDR320W-B,1.4405798097292333
wt_merged,ASP1,0.9564212936522242
wt_merged,MRPL35,0.9327015537947242
wt_merged,TIM11,0.855875829092795
wt_merged,PEP7,0.9053617351403305
wt_merged,UTP4,0.2772521917395174
wt_merged,YCG1,0.9139929344549932
wt_merged,YSP2,0.9777949639947084
wt_merged,YDR327W,0.8787150237382548
wt_merged,SKP1,0.8164025991220061
wt_merged,PEX3,1.048749463825427
wt_merged,UBX5,0.9815531523011768
wt_merged,GPI8,0.8079548672514182
wt_merged,IRC3,0.9886011909077476
wt_merged,RQC1,1.0306306131597336
wt_merged,SWR1,0.7257809876825891
wt_merged,MSN5,0.6452919433496324
wt_merged,MRX8,1.0912063047959746
wt_merged,MRPS28,0.8640609427620239
wt_merged,YDR338C,1.0710498286341348
wt_merged,FCF1,
wt_merged,YDR340W,1.1746669182173353
wt_merged,YDR341C,0.83540585944977
wt_merged,HXT7,1.0542581903216655
wt_merged,HXT6,1.0303548643993714
wt_merged,YDR344C,1.0360190993673064
wt_merged,HXT3,1.2011968204658368
wt_merged,SVF1,1.1928124145971513
wt_merged,MRP1,0.9710219325692218
wt_merged,PAL1,1.0674407479060908
wt_merged,YPS7,0.8311243766478796
wt_merged,ATP22,0.2295299101056662
wt_merged,SBE2,0.9883462339385668
wt_merged,YPQ2,1.1922825540823134
wt_merged,TRR1,0.39547398217842605
wt_merged,TRP4,1.2316372441790222
wt_merged,YDR354C-A,
wt_merged,YDR355C,0.779538929621294
wt_merged,SPC110,0.2306499364681525
wt_merged,CNL1,1.2151016873847027
wt_merged,GGA1,0.9084567575013697
wt_merged,EAF1,0.6394884301545904
wt_merged,OPI7,0.5963158621435569
wt_merged,BCP1,0.9673620250437199
wt_merged,TFC6,0.8387731961019058
wt_merged,ESC2,0.7438543567895834
wt_merged,SEM1,0.3137040537387632
wt_merged,CDC40,0.8063943886812212
wt_merged,ESF1,0.18694315349836357
wt_merged,YDR366C,0.9461746685417419
wt_merged,KEI1,-0.0907472218639101
wt_merged,YPR1,0.5293109188492897
wt_merged,XRS2,0.6874147163395198
wt_merged,DXO1,1.0794090813042452
wt_merged,CTS2,1.139237591335767
wt_merged,YDR371C-A,
wt_merged,VPS74,0.9434232742326251
wt_merged,FRQ1,0.3858750345088829
wt_merged,PHO92,0.9755813255213235
wt_merged,WIP1,1.3064867541509118
wt_merged,BCS1,1.0882894006602988
wt_merged,ARH1,0.6749578057015718
wt_merged,ATP17,0.818532770480291
wt_merged,LSM6,-0.43406856025469104
wt_merged,RGA2,1.070707762003174
wt_merged,SDH6,1.0643584062367273
wt_merged,ARO10,1.1468668110710247
wt_merged,YRA1,0.5086435181136036
wt_merged,YDR381C-A,-0.6210117137530545
wt_merged,RPP2B,0.4906305986135106
wt_merged,NKP1,1.1324611500620614
wt_merged,ATO3,1.295854789277216
wt_merged,EFT2,0.9667124991614215
wt_merged,MUS81,0.8678372850582889
wt_merged,YDR387C,1.131532328164704
wt_merged,RVS167,1.0199458204049654
wt_merged,SAC7,0.3683632069456183
wt_merged,UBA2,0.19066323951898992
wt_merged,YDR391C,1.0139201406950826
wt_merged,SPT3,0.9891594646746299
wt_merged,SHE9,0.9327637544316421
wt_merged,RPT3,0.6309405144773178
wt_merged,SXM1,1.0093380705558868
wt_merged,YDR396W,0.9242127710709477
wt_merged,NCB2,0.9363961589744341
wt_merged,UTP5,0.2274745582860585
wt_merged,HPT1,1.3002066453455228
wt_merged,URH1,1.3019566101348765
wt_merged,YDR401W,1.1426439099758752
wt_merged,DIT2,1.1337511885696476
wt_merged,DIT1,1.2621917442075312
wt_merged,RPB7,0.30514136756062543
wt_merged,MRP20,1.0452718490768131
wt_merged,PDR15,1.1966360484186513
wt_merged,YDR406W-A,0.791266949563144
wt_merged,TRS120,0.8589193947542755
wt_merged,ADE8,0.8846991479060788
wt_merged,SIZ1,0.9687774328081314
wt_merged,STE14,1.1664502256215825
wt_merged,DFM1,1.1736045432704856
wt_merged,RRP17,
wt_merged,YDR413C,-0.2728307491032775
wt_merged,ERD1,0.9696738595482747
wt_merged,YDR415C,1.036472761308554
wt_merged,SYF1,0.8211136701800665
wt_merged,YDR417C,0.9738716401733395
wt_merged,RPL12B,0.8495296078101905
wt_merged,RAD30,0.8060215115853544
wt_merged,HKR1,0.7894849225024065
wt_merged,ARO80,0.9255196060712318
wt_merged,SIP1,1.0905216948066416
wt_merged,CAD1,1.0915085596303447
wt_merged,DYN2,0.7348244334577676
wt_merged,SNX41,1.0107192535966256
wt_merged,YDR426C,0.9968176157606992
wt_merged,RPN9,0.6650272126935725
wt_merged,BNA7,1.2023895342304753
wt_merged,TIF35,-0.37388630699672715
wt_merged,CYM1,1.1464688801465375
wt_merged,YDR431W,1.2051786176229344
wt_merged,NPL3,0.475308059054351
wt_merged,YDR433W,0.2471254067563275
wt_merged,GPI17,0.8383644328219612
wt_merged,PPM1,0.9393579123950947
wt_merged,PPZ2,1.1060012344383041
wt_merged,GPI19,0.44072820627969317
wt_merged,THI74,1.0690939174633995
wt_merged,LRS4,0.10458112391972221
wt_merged,DOT1,1.1457107164974647
wt_merged,APT2,1.1348177239188297
wt_merged,YDR442W,1.334264846878737
wt_merged,SSN2,1.1099788906170063
wt_merged,YDR444W,1.0036871193715562
wt_merged,YDR445C,1.1906846537473055
wt_merged,ECM11,1.0383923563194717
wt_merged,RPS17B,0.7848377633332541
wt_merged,ADA2,0.6397630291538563
wt_merged,UTP6,0.9289228305392804
wt_merged,RPS18A,0.7467170276734215
wt_merged,YHP1,1.132398856041579
wt_merged,PPN1,1.1965680162476704
wt_merged,TSA2,1.255797988602871
wt_merged,GUK1,
wt_merged,YDR455C,1.1399853477228354
wt_merged,NHX1,0.8681371205093821
wt_merged,TOM1,1.022220092314474
wt_merged,HEH2,0.9840360711960962
wt_merged,PFA5,0.937510631471344
wt_merged,TFB3,0.3776063930173535
wt_merged,MFA1,
wt_merged,YDR461C-A,1.0826182528091672
wt_merged,MRPL28,0.7700078332088649
wt_merged,STP1,1.0050433626020807
wt_merged,SPP41,0.33929586126590133
wt_merged,YDR464C-A,
wt_merged,RMT2,0.9946169347832442
wt_merged,PKH3,0.8990723046305367
wt_merged,YDR467C,1.2771468476211834
wt_merged,TLG1,0.7886053954584814
wt_merged,SDC1,0.9446445682160811
wt_merged,UGO1,0.5018485542590204
wt_merged,RPL27B,1.0156545644247954
wt_merged,TRS31,0.48041691145684284
wt_merged,PRP3,0.9445430046824085
wt_merged,JIP4,0.9712346635505051
wt_merged,YDR476C,1.3430735478052185
wt_merged,SNF1,1.024994349862522
wt_merged,SNM1,0.794120965195606
wt_merged,PEX29,1.0230820836096512
wt_merged,DIG2,1.1391226950690032
wt_merged,PHO8,1.2228506759477202
wt_merged,CWC21,1.1366841809214026
wt_merged,KRE2,1.0073219404976466
wt_merged,VPS52,0.5942554857328721
wt_merged,VPS72,1.1461623214397747
wt_merged,VPS60,0.8069155520520492
wt_merged,RIB3,0.25596888625548764
wt_merged,PAC11,0.5311620034012056
wt_merged,SLD5,0.8354928460528398
wt_merged,PKH1,0.9116773588892381
wt_merged,YDR491C,1.2338085195328092
wt_merged,IZH1,0.9865286000478326
wt_merged,MZM1,0.8634735698391605
wt_merged,RSM28,0.9099319361195173
wt_merged,VPS3,0.8741265843760804
wt_merged,PUF6,0.992402413090969
wt_merged,ITR1,1.1721689280428933
wt_merged,SEC20,0.024535266930457482
wt_merged,LCD1,0.5947278185339472
wt_merged,RPL37B,0.8894480363435725
wt_merged,PLM2,1.1407310366646977
wt_merged,SAM2,0.994335555560559
wt_merged,LPP1,1.0985746095774354
wt_merged,SPG3,0.39249381969591873
wt_merged,PSP1,0.8106929817387875
wt_merged,GMC1,1.2904232676785934
wt_merged,GIN4,0.9009157975256002
wt_merged,GNP1,0.994187343235853
wt_merged,YDR509W,1.242023427506109
wt_merged,SMT3,0.4446464634835639
wt_merged,YDR510C-A,
wt_merged,SDH7,1.1868512618558027
wt_merged,EMI1,1.1597407103704687
wt_merged,GRX2,1.1184796862138013
wt_merged,YDR514C,1.115108367809966
wt_merged,SLF1,0.4115803768558328
wt_merged,EMI2,1.0036638099241988
wt_merged,GRH1,1.202835445537035
wt_merged,EUG1,1.1175542199536548
wt_merged,FPR2,0.8974953669210798
wt_merged,URC2,0.9193000312212432
wt_merged,YDR521W,1.2381427568064425
wt_merged,SPS2,0.9786055605524183
wt_merged,SPS1,1.1792750087372605
wt_merged,AGE1,0.7816709720323107
wt_merged,YDR524W-C,1.3477579471700667
wt_merged,YDR524C-B,0.794120965195606
wt_merged,YDR524C-A,0.779538929621294
wt_merged,API2,1.0958833346109342
wt_merged,SNA2,1.2254602274896438
wt_merged,YDR526C,0.6651428901392576
wt_merged,RBA50,0.8571273485565559
wt_merged,HLR1,0.9996321983993809
wt_merged,QCR7,0.6396192264522462
wt_merged,APA2,1.099109656861704
wt_merged,CAB1,0.966125098341555
wt_merged,KRE28,0.5384744961458565
wt_merged,HSP31,0.7677596793705276
wt_merged,FIT1,0.9300251803862588
wt_merged,YDR535C,1.2966193328377076
wt_merged,STL1,1.076691658209765
wt_merged,YDR537C,0.8787150237382548
wt_merged,PAD1,1.0263311652908047
wt_merged,FDC1,0.9895475809604605
wt_merged,IRC4,1.0278603559007649
wt_merged,YDR541C,1.1163821601961224
wt_merged,PAU10,0.9766607235657985
wt_merged,YDR543C,1.102965392675373
wt_merged,YDR544C,1.1245746462580757
wt_merged,YRF1-1,0.8914797061576705
wt_merged,YDR545C-A,0.8867054009791816
wt_merged,YIL177C,1.0107756164650006
wt_merged,YIL177W-A,1.0832263747364412
wt_merged,PAU14,0.9448660287133857
wt_merged,VTH1,1.0849730696384599
wt_merged,IMA3,1.0753681781895534
wt_merged,YIL171W-A,1.1897314016954252
wt_merged,CSS1,0.26028420968497573
wt_merged,YIL166C,1.1412945831117045
wt_merged,YIL165C,1.144341530897866
wt_merged,NIT1,1.0056919447835395
wt_merged,YIL163C,1.3540617858077373
wt_merged,SUC2,1.1191572080929335
wt_merged,YIL161W,1.017282452671892
wt_merged,POT1,1.1572930640613945
wt_merged,BNR1,1.187016672446992
wt_merged,AIM20,0.9837126044009852
wt_merged,COA1,1.0673815183109299
wt_merged,YIL156W-A,1.3128633656709365
wt_merged,YIL156W-B,1.1874022364304282
wt_merged,UBP7,1.145329890637361
wt_merged,GUT2,1.156323059927097
wt_merged,IMP2',1.1725208977952355
wt_merged,RRD1,0.9528233690924023
wt_merged,YIL152W,1.017282452671892
wt_merged,ESL1,1.0262894899510817
wt_merged,MCM10,0.9310029975058725
wt_merged,MLP2,1.0962097780469446
wt_merged,RPL40A,0.6281095434008129
wt_merged,SLN1,0.5917129538601027
wt_merged,ATG32,0.7333466107986637
wt_merged,PAN6,0.8693331400325255
wt_merged,NDC80,0.7077780225966941
wt_merged,SSL2,0.903958085794085
wt_merged,YIL142C-A,1.01335565739039
wt_merged,CCT2,0.9476068761449107
wt_merged,YIL141W,0.9870037412594352
wt_merged,AXL2,1.097277315801881
wt_merged,REV7,1.0523696787245715
wt_merged,TPM2,0.9936693080984719
wt_merged,TMA108,0.899052124155352
wt_merged,OM45,1.1229964467377556
wt_merged,VHS2,1.0372422396064944
wt_merged,YIL134C-A,1.2247610645304214
wt_merged,FLX1,0.7560717906631063
wt_merged,RPL16A,0.7777703858383408
wt_merged,CSM2,1.1590828450553103
wt_merged,FKH1,0.9783204331757401
wt_merged,ASG1,1.123757779524136
wt_merged,TAO3,0.9256482576557977
wt_merged,MET18,0.946182274457237
wt_merged,RRT14,0.3378726286202376
wt_merged,STH1,0.5834927182009602
wt_merged,KGD1,1.0670112664929532
wt_merged,AYR1,1.1004502477670692
wt_merged,SIM1,1.2564102133719837
wt_merged,POG1,0.8391211782703241
wt_merged,QDR2,1.2499316218418324
wt_merged,QDR1,1.120992715726412
wt_merged,RPI1,0.8260929247224523
wt_merged,RHO3,0.937938051466475
wt_merged,PRM5,0.7524147588967312
wt_merged,HIS5,1.2915532314192752
wt_merged,YIL115W-A,0.8196828871932682
wt_merged,NUP159,0.9327253380850946
wt_merged,POR2,1.091599170066433
wt_merged,SDP1,1.3046015785401797
wt_merged,HOS4,0.9922752905791228
wt_merged,COX5B,1.1252013260237632
wt_merged,HPM1,0.9753255626188179
wt_merged,SEC24,0.7363988801968947
wt_merged,YIL108W,1.311313033055365
wt_merged,PFK26,1.0981328372256218
wt_merged,MOB1,0.7462358465279787
wt_merged,SLM1,1.0778855673320022
wt_merged,YIL105W-A,
wt_merged,SHQ1,0.9264088442161857
wt_merged,DPH1,1.1112444239828962
wt_merged,YIL102C-A,0.9810641186939696
wt_merged,YIL102C,0.5794369731942823
wt_merged,XBP1,1.2173597004824968
wt_merged,YIL100C-A,1.1084895826229304
wt_merged,YIL100W,1.1483839316990863
wt_merged,SGA1,0.9835368455414053
wt_merged,FMC1,1.3477579471700667
wt_merged,FYV10,0.7922467258219665
wt_merged,BMT5,1.253519963474878
wt_merged,PRK1,1.2057316928169468
wt_merged,LYS12,1.20112210043198
wt_merged,RSM25,0.9845896847202421
wt_merged,YIL092W,0.7484889542830501
wt_merged,UTP25,0.8748660007692606
wt_merged,ICE2,1.0755805687699147
wt_merged,YIL089W,0.8919972883126757
wt_merged,AVT7,1.014552340265417
wt_merged,AIM19,1.1574293689634603
wt_merged,YIL086C,1.370813486845916
wt_merged,KTR7,1.153506656078407
wt_merged,SDS3,0.8048248287103275
wt_merged,CAB2,0.5458100534074908
wt_merged,TY3A-I,1.1843021797648037
wt_merged,AIR1,1.0363484460445507
wt_merged,THS1,0.7608294694778797
wt_merged,YIL077C,1.2888196647129044
wt_merged,SEC28,1.2292792318235704
wt_merged,RPN2,0.7939519260421687
wt_merged,SER33,1.1973594562510257
wt_merged,SPO22,0.743239701233503
wt_merged,HOP1,0.7635349663771278
wt_merged,YIL071W-A,1.2937523446386776
wt_merged,PCI8,1.2014991340804397
wt_merged,MAM33,1.086646736376733
wt_merged,RPS24B,0.5714073637239635
wt_merged,YIL068W-A,1.0811356513947192
wt_merged,SEC6,0.43406856025469104
wt_merged,YIL067C,1.0173272003910137
wt_merged,YIL066W-A,1.014885086126855
wt_merged,RNR3,0.9769140966763293
wt_merged,FIS1,1.1816636803552762
wt_merged,EFM4,1.2445957651029782
wt_merged,YRB2,0.39680914312540677
wt_merged,ARC15,0.8439685456279077
wt_merged,SNP1,0.668574029317538
wt_merged,YIL060W,0.8571273485565559
wt_merged,YIL059C,1.0068867482619375
wt_merged,YIL058W,1.1553895713064735
wt_merged,RGI2,1.0718113405578797
wt_merged,VHR1,1.3155664320065226
wt_merged,YIL055C,1.0674092240955841
wt_merged,YIL054W,1.22584999797586
wt_merged,GPP1,1.1638590297924474
wt_merged,RPL34B,-0.11916315949403418
wt_merged,MMF1,1.3153439341890747
wt_merged,PCL7,0.8851684397601401
wt_merged,DFG10,0.8479840336063028
wt_merged,NEO1,-0.12021668411678729
wt_merged,YIL047C-A,1.2579082368182175
wt_merged,SYG1,1.031897714200684
wt_merged,YIL046W-A,1.478480858992156
wt_merged,MET30,0.7028570727513075
wt_merged,PIG2,0.9738716401733395
wt_merged,AGE2,0.7809850561985092
wt_merged,CBR1,1.0694530412987253
wt_merged,PKP1,0.978175944115166
wt_merged,GVP36,0.9766444012393809
wt_merged,APQ12,-0.15092947512187405
wt_merged,TED1,1.317900963031891
wt_merged,NOT3,0.5634388985749234
wt_merged,PRM2,1.0391881726551648
wt_merged,CST6,1.107905659377631
wt_merged,CKA1,1.0679256521939962
wt_merged,CAP2,1.0346000332611518
wt_merged,BCY1,0.8050703268087283
wt_merged,YIL032C,1.0285021762693947
wt_merged,ULP2,0.7610393192882068
wt_merged,YIL030W-A,1.0628508452377443
wt_merged,SSM4,1.0184992523427758
wt_merged,YIL029W-A,1.1644350085708473
wt_merged,YIL029C,0.8350986234638427
wt_merged,YIL028W,0.3696389442480775
wt_merged,EMC5,1.200051774498246
wt_merged,IRR1,0.291764975301514
wt_merged,YIL025C,1.0201944138743597
wt_merged,YIL024C,1.2859664770427515
wt_merged,YKE4,1.3357084691315857
wt_merged,TIM44,-0.2628406455124063
wt_merged,RPB3,0.6907579519010789
wt_merged,YIL021C-A,0.6742399400648703
wt_merged,YIL020C-A,0.9855885820120279
wt_merged,HIS6,1.1966489423308055
wt_merged,FAF1,0.5113503254212936
wt_merged,RPL2B,0.739721211305841
wt_merged,VID28,0.8284429788339711
wt_merged,SNL1,1.0955519375258465
wt_merged,BAR1,1.1841908017080978
wt_merged,YIL014C-A,-0.6917718702398914
wt_merged,MNT3,1.1381897221787303
wt_merged,PDR11,1.0641533021318828
wt_merged,YIL012W,1.2916137275787454
wt_merged,TIR3,1.0304791377496973
wt_merged,DOT5,1.0896546080291083
wt_merged,EST3,1.235102943493961
wt_merged,FAA3,1.2115642834336502
wt_merged,URM1,0.6671707339818431
wt_merged,NAS2,1.2881378799482177
wt_merged,YIA6,1.1666578395089524
wt_merged,EPS1,1.1044132444342394
wt_merged,BET1,-0.6118683988028014
wt_merged,CFD1,0.6557581918634019
wt_merged,YIL002W-A,1.1941228968575364
wt_merged,INP51,0.5810924671961072
wt_merged,YIL001W,1.221562442092476
wt_merged,SGN1,1.1570573428758448
wt_merged,MPH1,1.094375710604607
wt_merged,AIM21,0.9590231493555019
wt_merged,DJP1,1.0129231951001891
wt_merged,IST3,1.1464288382846153
wt_merged,PAN1,0.9065777635890857
wt_merged,EGH1,1.030562720910041
wt_merged,PRI1,0.02612058794165024
wt_merged,MSL1,0.6838775907495449
wt_merged,DSN1,0.4431241529857678
wt_merged,STS1,0.36924948286562714
wt_merged,SQT1,0.6333406638408932
wt_merged,GAT4,1.289844016454448
wt_merged,VLD1,1.1883072774155554
wt_merged,RPR2,0.12676090024039965
wt_merged,YIR016W,1.1807602030195823
wt_merged,MET28,1.357984322330928
wt_merged,YIR017W-A,1.3570024825983253
wt_merged,YAP5,1.3247192466824063
wt_merged,YIR018C-A,1.232880112555856
wt_merged,FLO11,0.5310907196792417
wt_merged,YIR020C,1.1124261674848124
wt_merged,YIR020W-A,1.1619059696462495
wt_merged,YIR020C-B,0.7209229642080622
wt_merged,MRS1,0.7769204434173146
wt_merged,YIR021W-A,1.3454152444012826
wt_merged,SEC11,-0.04383167390069873
wt_merged,DAL81,0.9625199683727225
wt_merged,YIR023C-A,0.9826970316163928
wt_merged,INA22,1.0167161119732446
wt_merged,MND2,1.0047546024455025
wt_merged,YVH1,0.9179082745586321
wt_merged,DAL1,1.1162280041293928
wt_merged,DAL4,1.1888580887854259
wt_merged,DAL2,1.232900329336382
wt_merged,DCG1,1.1123451845899042
wt_merged,YIR030W-A,0.9719208037437165
wt_merged,DAL7,1.1696401851147562
wt_merged,DAL3,1.1506989842009145
wt_merged,MGA2,0.997276593387945
wt_merged,LYS1,1.16952387577903
wt_merged,YIR035C,1.3474804963816387
wt_merged,IRC24,1.1847318981755368
wt_merged,YIR036W-A,1.163487021793495
wt_merged,HYR1,1.2238970959523605
wt_merged,GTT1,1.1323053880245353
wt_merged,YPS6,0.7426978286002067
wt_merged,YIR040C,0.9342337263259971
wt_merged,PAU15,0.8862166996713233
wt_merged,YIR042C,0.7757668127409558
wt_merged,YEL077C,0.9568851198545093
wt_merged,YEL077W-A,0.9926410874078554
wt_merged,YEL076C-A,0.9315190564827747
wt_merged,YEL076C,0.9265153405494472
wt_merged,YEL075W-A,0.8655143903387232
wt_merged,YEL075C,0.8592262070905107
wt_merged,YEL074W,1.2445401048075622
wt_merged,YEL073C,1.2511830875344243
wt_merged,RMD6,1.1388015771589937
wt_merged,DLD3,1.092283033611699
wt_merged,DSF1,1.1595158051980168
wt_merged,HXT13,1.054338897643259
wt_merged,YEL068C,1.0625281386955276
wt_merged,YEL067C,1.317798762670258
wt_merged,HPA3,0.9024221751359547
wt_merged,SIT1,1.1880467764613984
wt_merged,AVT2,1.1871819816525844
wt_merged,CAN1,1.0025487637485493
wt_merged,NPR2,0.497074943615641
wt_merged,CIN8,0.6397738499109634
wt_merged,PRB1,1.102107261388759
wt_merged,SOM1,1.0565744715164633
wt_merged,HHY1,1.2860909874371333
wt_merged,PCM1,0.5774792101109639
wt_merged,YEL057C,1.2546925308712966
wt_merged,HAT2,1.022051214855598
wt_merged,POL5,0.459773902601641
wt_merged,RPL12A,1.0159665389656316
wt_merged,YEL053W-A,1.1050687981759395
wt_merged,MAK10,0.8879341136304915
wt_merged,AFG1,0.7949713136472197
wt_merged,VMA8,-0.39547398217842616
wt_merged,YEL050W-A,1.1715328382186057
wt_merged,RML2,0.8702861514852042
wt_merged,PAU2,1.0117769096990563
wt_merged,TCA17,0.5761203058347555
wt_merged,FRD1,1.0621423602374567
wt_merged,GLY1,0.37223674857938244
wt_merged,YEL045C,1.2546971548355066
wt_merged,IES6,-0.5608294604950906
wt_merged,YEL043W,1.0069212347987124
wt_merged,GDA1,0.9140795996101347
wt_merged,YEF1,1.1298067072766946
wt_merged,UTR2,0.9861646911236986
wt_merged,CYC7,0.8178836679756813
wt_merged,UTR4,0.9393947292623255
wt_merged,RAD23,0.8746771382509946
wt_merged,ANP1,0.9145164404935112
wt_merged,UTR5,1.1966644142117444
wt_merged,YEL034C-A,0.8477725855668712
wt_merged,HYP2,0.7864993665200392
wt_merged,MTC7,1.259029314572169
wt_merged,MCM3,0.49651764399263426
wt_merged,YEL032C-A,0.7560717906631063
wt_merged,SPF1,0.6256286931576448
wt_merged,YEL030C-A,0.8253610329287161
wt_merged,ECM10,0.626282929630729
wt_merged,BUD16,0.8028035135864985
wt_merged,YEL028W,0.7949084167345094
wt_merged,VMA3,-0.5925957761229306
wt_merged,SNU13,
wt_merged,YEL025C,0.9697024432969612
wt_merged,RIP1,0.5980888776243749
wt_merged,YEL023C,0.9430149441614698
wt_merged,GEA2,0.7550374578115474
wt_merged,URA3,1.6130968437659494
wt_merged,YEL020C-B,0.7993921810732804
wt_merged,TIM9,0.968517579275668
wt_merged,YEL020C,0.9655934432366983
wt_merged,MMS21,0.5561060129617749
wt_merged,YEL018C-A,0.7661846196449543
wt_merged,EAF5,1.1625888771774973
wt_merged,PMP2,0.8970919233746738
wt_merged,GTT3,1.0303372538388575
wt_merged,NPP2,1.1110077192255998
wt_merged,EDC3,1.0549419298341658
wt_merged,YEL014C,1.300304503794726
wt_merged,VAC8,0.28749051082599336
wt_merged,UBC8,1.1146941351470514
wt_merged,GLC3,1.135581103880731
wt_merged,YEL010W,1.3472668783067716
wt_merged,YEL009C-A,1.3748265710742344
wt_merged,GCN4,0.6650272126935725
wt_merged,YEL008W,1.5122404744332292
wt_merged,YEL008C-A,1.475567166932029
wt_merged,MIT1,0.5089463839067788
wt_merged,YEA6,1.0467623673849293
wt_merged,VAB2,1.0861798353763963
wt_merged,YEA4,1.154160028791487
wt_merged,GIM4,1.2918081723215935
wt_merged,WBP1,0.20734271239527474
wt_merged,IRC22,1.2054716007093411
wt_merged,MNN1,1.0550802740077456
wt_merged,NOP16,0.9641058390213152
wt_merged,PMI40,0.44964623106059
wt_merged,FMP52,1.2925969611073376
wt_merged,YND1,1.326337265411579
wt_merged,NUG1,0.39203824195164505
wt_merged,YER006C-A,1.2141517927054932
wt_merged,PAC2,1.01008131870073
wt_merged,TMA20,1.0554171909291121
wt_merged,SEC3,0.8493544197816337
wt_merged,NTF2,-0.5771800398523559
wt_merged,YER010C,1.1355048630433384
wt_merged,TIR1,0.9481865449613023
wt_merged,PRE1,-0.2678819504313412
wt_merged,PRP22,0.7536450504190744
wt_merged,HEM14,0.559440434452362
wt_merged,BUD25,1.2636267598217408
wt_merged,FAA2,0.920410706882229
wt_merged,BIM1,1.2060439948233335
wt_merged,AFG3,0.676306318313379
wt_merged,SPC25,0.1191631594940342
wt_merged,ISC1,1.3064031334140376
wt_merged,SBH2,0.9911949608306402
wt_merged,GPA2,0.933962199076224
wt_merged,RPN3,0.5016668755990819
wt_merged,SRB4,0.8824718855513937
wt_merged,PRO3,-0.13506007691005167
wt_merged,YER023C-A,0.7581072868191165
wt_merged,YAT2,1.1219269573185338
wt_merged,GCD11,0.058436603406562156
wt_merged,CHO1,0.4154610475554995
wt_merged,GAL83,0.9347157674918178
wt_merged,MIG3,1.205074095249381
wt_merged,SMB1,0.7829229383891115
wt_merged,CHZ1,0.6538336157009272
wt_merged,YPT31,1.1051502668249444
wt_merged,FIR1,1.074083059786188
wt_merged,ZRG8,0.7874886155585105
wt_merged,YER034W,1.3330249652403297
wt_merged,EDC2,1.3475434724387
wt_merged,ARB1,0.08776705938140271
wt_merged,PHM8,1.1639208006734625
wt_merged,KRE29,0.44801252228366095
wt_merged,FMP49,1.272032118237679
wt_merged,HVG1,1.0789632988779185
wt_merged,YER039C-A,1.2130074852670512
wt_merged,GLN3,0.9205590623328616
wt_merged,YEN1,0.9463653221591857
wt_merged,MXR1,1.0033787537780101
wt_merged,SAH1,0.7412384649443836
wt_merged,ERG28,0.9352770620970744
wt_merged,MEI4,1.2210942193178485
wt_merged,ACA1,0.9896177518885213
wt_merged,SPO73,1.1915377735284656
wt_merged,YER046W-A,1.3194892267709342
wt_merged,SAP1,0.885506639408924
